id,number,title,pipeline,workgroup,type,project,body,repo
479732920,90,VZE: Person Details (primary?) `/persons/:id`,Backlog,VZ,Feature,No,,atd-vz-data
479732787,89,VZE: Index of Persons (primary?) `/persons/`,Icebox,VZ,Feature,No,need to figure out how to reconcile the two tables `Person` & `PrimaryPerson`,atd-vz-data
479732678,88,VZE: Unit Details `/units/:id`,Backlog,VZ,Feature,No,,atd-vz-data
479732366,87,VZE: Index of Units `/units/`,Backlog,VZ,Feature,No,,atd-vz-data
479731958,86,VZE: Edit Crash `/crash/:id/edit`,In Progress,VZ,Feature,No,"- [ ] form fields
- [ ] hopefully a subset of all
- [ ] audit trail, modified by, modified at
- [ ] edit lat/lon, map component to drag and drop a pin",atd-vz-data
479729791,83,VZE: New CRIS records review page `/crashes/review_new`,Backlog,VZ,Feature,No,,atd-vz-data
479453420,82,VZV: Synthesize notes and survey results from VZA meeting into features/user stories for VZV,Backlog,VZ,,No,"We attended a Vision Zero Alliance meeting on 8/7/19. We collected some ideas for VZV via discussion and a survey. We need to turn these into actionable tasks

[Google Form Survey](https://docs.google.com/forms/d/1_cUsj-LXVlLIQyyuYTLMqLMLng22f7OWKXBUh_-nXqs/edit)

### Notes from VZA Meeting

- Where have road diets happened?
  - Before & after
  - photos
  - value
- Use of icons vs language for a11y
- Neighborhoods & cooridor reports
  - Contributing factors
- Home ZIP of driver vs where crashes occurred 
  - Anonymize on >= 10 individuals
- Trends over time
  - density
- How are we doing implementing the all ages and abilities network?
  - Other metrics in progress",atd-vz-data
478644260,80,Vision Zero Editor,In Progress,VZ,,No,,atd-vz-data
477601131,79,Onboard Remy as VZ Volunteer,In Progress,VZ,,No,"- [ ] volunteer agreement contract (needs to be finalized by HR)
- [x] calendar item/room reservation for afternoon of Thursday, Aug 22nd
- [ ] scope of work",atd-vz-data
474917287,71,Add new crash open dataset to Open Data Inventory,Backlog,VZ,,No,https://transportation.austintexas.io/open-data/,atd-vz-data
473807698,69,ETL Updates,In Progress,,,No,,atd-vz-data
473452773,68,Non-public data dashboards,Review/QA,VZ,,No,"- Need to discuss and define scope around what dashboards we might need to either embed into the admin website or custom developed that would include confidential data.
- Part of the bigger BI project too.",atd-vz-data
473452204,67,[Question] Clarify which data will be exposed in admin app vs BI/reporting,Review/QA,VZ,,No,"- confirm that we need Charges table
    - ~500k records in Austin over the past 5 years (1/3 of current Knack records allowed in our subscription plan)

_question for Lewis_",atd-vz-data
473451622,66,VZV: Decide on a React framework and add directory to atd-vz-data repo,Backlog,VZ,,No,currently discussing CRA vs Next vs Gatsby,atd-vz-data
473451194,65,"VZV: [Question] Consider scope of site, do we need content editing system/CMS",Backlog,VZ,New Application,No,"Beyond editing CRIS data, do we need a way for VZ staff to edit webpage content?

- Should we design the system with content editing in mind. Could there be informational pages in addition to the dashboard/map?
- What pages?

_questions for Lewis_",atd-vz-data
473448705,62,ETL: Dataflow of processed data into datalake design,Backlog,VZ,,No,We need to consider how our edited/processed crash data gets synced into our datalake or datawarehouse for consumption with an eventual BI solution. ,atd-vz-data
473445142,59,Research Mapping/Data Viz frameworks in the React ecosystem,Backlog,VZ,,No,"Ideally we don't have to do too much work from scratch. Using the NYC VZV as a guide, let's identify possible open source libraries that could help us with mapping and charting data in React.

We just link and comment below on what we find.",atd-vz-data
468791997,48,ETL: CRIS Extracted Data: Load Locations into Knack/PostgreSQL,Backlog,VZ,,No,"Write Insertion Script that:
- [ ] Uses Knackpy to load Data into Locations table.
- [ ] Load list into Knack Locations and/or PostgreSQL

- Set up PostgreSQL Table
- Set up Test Knack environment",atd-vz-data
466019803,44,ETL: Create Location Records Polygon Endpoint,In Progress,VZ,Data,No,"We need a polygon layer of locations (aka, intersections, but trying to get away from that terminology since we need mid-block geometries as well) which will serve as the immutable geometry for aggregating crash data. The data should be (ideally) hosted on AGOL so that we can integrate with REST services and not insane proprietary Esri bs.",atd-vz-data
465906480,43,ETL: CRIS Deploy container to atd-data01 server,Backlog,VZ,,No,"We will need to deploy the container to atd-data01 server:

- [ ] Will run every hour and check for S3 files (emails) in the atd-visionzero-data bucket
- [ ] Will run every 24 hours and request new reports.",atd-vz-data
462783682,31,Knack: Configure ADFS Login,Backlog,VZ,,No,"Setup ADFS login for this app. I gave John D a heads-up this was coming. We've done this four times now, so it *should be* straightforward.",atd-vz-data
458228372,30,ETL: Microstrategy integration for fallback lat/lon fields,Backlog,VZ,Data,No,"We've learned what it looks like when APD adds CAD lat/lons to CRIS data:
https://drive.google.com/file/d/1lJTbM2ArfEUjPp-o5qsKwIcG-G5Tx6XY/view?usp=sharing

There may be the possibility of APD adding these `CAD Long` and `CAD Lat` fields to Microstrategy. Which might be a good enough reason to setup an integration to have fallback lat/lon fields when geocoding fails. Geocoding can be improved using a different service from CRIS but if there is a text input error or incomplete address data, using a completely separate lat/lon source might be necessary. ",atd-vz-data
455917845,29,GIS: Crash and Intersection Viewer on ArcGIS Online,Backlog,,Map Request,No,"This map will display crash locations and intersection polygons, and can be embedded into the knack app so users can interactively view crashes and locations.",atd-vz-data
455916585,27,GIS: Create canonical intersection layer on ArcGIS Online,Needs Scoping,,Data,No,"Daniel Y will provide a copy. Need to talk to Jaime M as well; she has recently been working with this data. 

Once we have the layer we need to load it to ArcGIS online and figure out how it will be versioned and backed up.",atd-vz-data
444174486,21,ETL: MoPED 🛵,Backlog,OOD,New Application,No,"🛵🛵🛵

In a future world where comprehensive data on mobility projects is centralized, we'd pull in mobility project data from the MoPED (Mobility Project Enterprise Database).

😉 @amenity ",atd-vz-data
444173969,20,ETL: CR3,Backlog,OOD,New Application,No,"Automate the attachment of CR3 PDFs to Crash records.

In the future we may want to extract out fields from the CR3, specifically Narrative and crash diagram fields.

- [ ] Explore options for automation of Brazos (Capybara or API)
- [ ] else: Automating retrieval of PDFs from G: network drive
- [ ] upload PDFs to S3 bucket and make database association on crash record ID
- [ ] OCR pdf/crop narrative & crash diagram sections",atd-vz-data
444173397,19,ETL: Publish crash data to AGOL,Backlog,OOD,New Application,No,,atd-vz-data
444171847,15,Knack: mid-block segments in Locations Table,Backlog,OOD,New Application,No,"We can import intersection locations from ArcGIS the same way we do in Data Tracker, but how would represent do mid-block segments?",atd-vz-data
444169839,13,VZE: Tracking signal safety interventions,Backlog,OOD,New Application,No,AMD signal engineers often makes signal modifications with the justification for safety improvements to intersections. How can we track these interventions and link them back to locations.,atd-vz-data
440878093,8,Vision Zero Viewer,Backlog,VZ,New Application,Yes,"## Description
Public-facing interactive web map/app which shows data related to vision zero.

<!-- Information below this line will not be pulled on to the website. DO NOT delete it. :) -->

---
This Github issue represents a project of Austin Transportation's [Data & Technology Services](https://transportation.austintexas.io/about/) team. Project status is documented regularly in the comments below.",atd-vz-data
440877019,7,Scooter Crash Data Sharing,Backlog,,,No,"[DTS Portal Link](https://atd.knack.com/dts#dts-team-portal/view-issue-details/5c8ff84ce0d6a25389b28314/)

Coordinating a data discovery sprint with counterparts at APH, EMS, and hopefully APD to understand what data is available related to scooter crashes",atd-vz-data
438428667,5,Find someone in law dept regarding legal aspects of crashes,Backlog,CTM,Research,No,"what data (public or not) that might be available regarding scooter crashes.

insurance?
court filings?

- https://www.citylab.com/transportation/2019/01/scooter-crash-accidents-safety-liability-bird-lime/577687/",atd-vz-data
